code,families,non_families
49456,110274,47946
49457,73148,38442
49458,39543,39172
49459,47768,38803
49460,100173,59466
49461,84202,39947
49464,95192,44463
49503,80013,53729
49504,73385,48491
49505,72709,46638
49506,137552,58031
49507,52087,39113
49508,75589,43764
49509,62086,46407
49512,82549,48016
49519,73235,46618
49525,118826,48691
49534,91049,49267
49544,80083,37170
49546,134634,55867
49548,59387,39936
49601,67256,39902
49611,47603,39902
49612,77758,43361
49613,83169,46968
49614,70983,41289
49615,85086,37312
49616,62537,35903
49617,76031,43838
49618,58798,29691
49619,66239,41834
49620,74409,42711
49621,106581,46243
49622,76347,39625
49623,51862,27643
49625,66872,40982
49626,50598,33695
49627,62529,31813
49628,61234,35740
49629,85712,66553
49630,99186,47463
49631,61775,31747
49632,57019,36143
49633,66555,33307
49634,81159,33307
49635,92949,39150
49636,212302,68017
49637,78860,43106
49638,51829,38112
49639,67460,34020
49640,67461,58313
49642,33885,23164
49643,85437,33830
49644,55214,29501
49645,62680,36386
49646,68938,35529
49648,114159,47401
49649,75857,70718
49650,80098,50384
49651,60454,37066
49653,94361,41865
49654,98383,82082
49655,66926,28393
49656,52461,41862
49657,76953,36525
49659,59982,32811
49660,76777,38139
49663,59027,27422
49664,91011,38301
49665,57390,32025
49666,57390,32025
49667,52135,37432
49668,56483,30919
49670,104780,63811
49674,108039,63811
49675,96509,46124
49676,87774,48256
49677,60104,30829
49679,59313,41963
49680,61378,43007
49682,118053,41325
49683,68004,32189
49684,98139,47263
49686,104208,49945
49688,79618,35300
49689,61320,53461
49690,113368,53318
49701,77843,36830
49705,46254,58853
49706,65140,32715
49707,67282,34993
49709,52768,36973
49710,80464,28266
49712,93650,44385
49713,71246,41201
49715,82588,39563
49716,93277,57032
49717,142924,57032
49718,60482,34414
49719,68774,50217
49720,95496,43007
49721,65357,34922
49722,61989,34922
49724,70106,38622
49725,59040,28242
49726,60682,31208
49727,81064,34732
49728,51348,39791
49729,88017,35704
49730,68931,39500
49733,60574,40879
49735,74818,42412
49736,70110,32915
49738,66217,38198
49740,106907,53511
49743,52824,56817
49744,64980,32904
49745,82147,34927
49746,64128,37407
49747,60924,31652
49748,53946,27795
49749,73280,38221
49751,66741,41097
49752,164005,41097
49753,70032,45347
49755,66999,30396
49756,65516,36141
49757,93667,48938
49759,67822,36278
49760,87191,40544
49762,56850,33396
49764,56850,33469
49765,62629,39313
49766,85318,29759
49768,52405,33959
49769,59018,32575
49770,94931,43970
49774,68223,34768
49775,44053,38600
49776,64099,24590
49777,97071,41977
49779,61810,32645
49780,69509,31937
49781,71848,40431
49782,88905,42062
49783,71935,39301
49788,44678,36432
49791,78433,26052
49793,47013,31167
49795,63970,31259
49796,114324,52528
49799,53498,37666
49801,84998,38823
49802,63525,33018
49805,86459,22560
49806,104802,28199
49807,80474,39737
49808,102745,36157
49812,68555,35802
49814,65234,39858
49815,52853,28965
49816,72018,37612
49817,65933,34702
49818,89812,39929
49819,89812,33613
49820,66919,32937
49821,61582,32418
49822,70660,57624
49825,70129,38384
49826,47599,49986
49827,65762,55291
49829,64180,34159
49831,92222,35837
49833,88419,67267
49834,70960,12817
49835,72142,40603
49836,53128,27832
49837,81149,43783
49838,50675,41981
49839,45063,19205
49840,80079,22974
49841,66031,35733
49847,63429,27441
49848,70376,44343
49849,79506,38587
49852,68106,28000
49853,69626,31777
49854,63798,31637
49855,85924,40088
49858,74405,44120
49861,78360,35404
49862,68848,30269
49863,29720,12782
49864,32620,26295
49866,77634,41529
49868,61977,36989
49870,82359,35128
49871,62892,30419
49872,55811,34225
49873,76266,33062
49874,56503,42767
49876,67095,40882
49877,29614,40882
49878,67397,36314
49879,57782,25072
49880,77974,46409
49881,59839,39545
49883,53861,16659
49884,52010,38396
49885,76865,48308
49886,54403,37384
49887,62825,35268
49891,67790,31350
49892,76413,38498
49893,87198,35638
49894,66926,83114
49895,67502,24003
49896,65870,31913
49901,54602,29859
49902,81807,25521
49903,58619,30993
49905,75063,37510
49908,67063,29198
49910,72717,34537
49911,73570,26227
49912,50236,24087
49913,68372,29872
49915,51413,28506
49916,84900,40015
49917,43306,25713
49918,81061,42747
49919,68439,26300
49920,65136,30837
49921,57488,29451
49922,66151,26678
49925,61631,26552
49927,59627,28570
49929,66174,37984
49930,77266,39874
49931,82789,26683
49934,74793,30673
49935,65233,33411
49938,71474,30392
49942,60367,30027
49945,85746,33792
49946,64826,41941
49947,72381,38569
49948,51223,37916
49950,75309,39463
49952,55280,55443
49953,63973,32386
49955,65398,36580
49958,74153,36594
49959,72410,27325
49960,38873,29200
49961,43655,37690
49962,53346,32580
49963,102541,27448
49965,57327,29488
49967,63872,39786
49968,66008,47794
49969,64512,29967
49970,52870,36933
49971,50434,28604
50001,105306,71460
50002,76755,55314
50003,130007,46721
50005,73425,38447
50006,81495,46093
50007,118452,74346
50008,55707,30080
50009,106311,55993
50010,96743,40156
50011,96743,40156
50012,96743,40156
50014,112573,36149
50020,72131,42378
50021,117090,72247
50022,77402,37635
50023,117503,63161
50025,72575,45749
50026,76833,36070
50027,52473,49385
50028,87386,67785
50029,73825,37545
50032,42960,37911
50033,107114,37911
50034,82932,39477
50035,107335,65532
50036,87013,41787
50038,22461,41787
50039,82994,26280
50041,82994,26280
50042,62656,33202
50044,64881,41598
50046,88751,42929
50047,93309,45665
50048,64570,36539
50049,84762,38801
50050,75378,36474
50051,45277,123475
50052,87083,24550
50054,92156,57492
50055,84382,41877
50056,81724,58332
50057,43416,58332
50058,98030,40231
50060,70801,51834
50061,165409,320368
50062,55206,24049
50063,119812,43329
50064,73261,43783
50065,44454,22956
50066,82496,43420
50067,51164,31859
50068,77671,25443
50069,94857,47051
50070,96999,61198
50071,78714,44680
50072,108998,45362
50073,85048,45047
50074,115049,146714
50075,77626,83396
50076,67998,46232
50078,60553,26640
50101,60553,26640
50102,72736,26640
50103,73240,46844
50104,76047,38644
50105,101074,47186
50106,77130,36865
50107,72850,33873
50108,68911,42533
50109,125532,64340
50111,134601,64023
50112,92201,44586
50115,76971,41970
50116,57242,34123
50117,54680,34123
50118,90023,44023
50119,71380,66270
50120,83982,20489
50122,88958,39425
50123,127841,46126
50124,116506,60147
50125,97205,41040
50126,78196,45892
50127,78196,45892
50128,86187,45340
50129,80964,31959
50130,84344,40111
50131,143974,73579
50132,69533,31303
50133,108550,35442
50134,90040,55693
50135,83438,48249
50136,87497,25414
50138,74972,44077
50139,90363,51712
50140,67775,36240
50141,76396,39739
50142,80114,34834
50143,108618,38454
50144,65255,33734
50146,67697,28984
50147,63177,55955
50148,84931,41661
50149,77981,40353
50150,63551,37194
50151,103497,38346
50153,111402,59979
50154,83693,38325
50155,46173,19731
50156,94664,47916
50157,90707,31653
50158,74606,43181
50160,64035,41337
50161,104586,51187
50162,84772,61487
50163,59025,31753
50164,81751,47590
50165,70367,30205
50166,87235,56573
50167,86442,41626
50168,86780,28276
50169,97475,36601
50170,89126,39890
50171,94927,43378
50173,85910,18466
50174,79264,40500
50201,90440,43797
50206,93899,33149
50207,103047,58370
50208,70490,37906
50210,96516,46705
50211,120575,49558
50212,102128,35455
50213,75060,43432
50214,92339,43432
50216,87262,43186
50217,87446,57190
50218,70459,27600
50219,91052,59091
50220,77099,32477
50222,79017,26500
50223,62989,30593
50225,83345,46754
50226,123930,67372
50227,77850,67372
50228,89011,39270
50229,120880,73546
50230,84849,42669
50231,69054,34680
50232,84749,51451
50233,87632,30787
50234,93871,91695
50235,64817,42467
50236,116371,37853
50237,109490,47380
50238,70008,44571
50239,55708,36736
50240,104465,40857
50242,73252,40787
50243,77502,51584
50244,95877,47484
50246,82714,42482
50247,105954,39363
50248,97032,48756
50249,82803,33267
50250,74197,34824
50251,73836,47418
50252,109609,27362
50254,101637,30917
50255,70472,28392
50256,78457,28722
50257,64120,25895
50258,78584,36848
50261,138590,58656
50262,82696,53848
50263,144809,60141
50264,57023,44314
50265,119548,58771
50266,137481,61324
50268,57939,43819
50271,73323,30491
50272,74746,28671
50273,99077,40001
50274,71379,58397
50275,61690,35834
50276,101408,66467
50277,81265,31865
50278,85313,59086
50309,79952,53906
50310,82099,55898
50311,83887,46952
50312,154102,52789
50313,72416,38268
50314,60088,42461
50315,69103,46572
50316,61048,43133
50317,66525,43395
50319,66525,43395
50320,78869,44696
50321,96890,61313
50322,104385,57835
50323,173108,87656
50324,100961,50189
50325,148765,63042
50327,107749,57969
50401,80486,40496
50420,82583,45088
50421,72057,37006
50423,73519,37319
50424,83423,39482
50426,69327,35154
50428,93471,56099
50430,76389,31124
50431,65369,34638
50432,58510,35994
50433,72698,35984
50434,73122,36781
50435,84143,28982
50436,80424,38043
50438,86446,40889
50439,67220,33238
50440,99251,41870
50441,77073,43963
50444,87834,58579
50446,81818,71634
50447,70939,46398
50448,70975,31275
50449,76894,50459
50450,82139,36491
50451,91297,32687
50452,69970,32841
50453,78416,39467
50454,70631,39467
50455,61823,59347
50456,67533,43084
50457,83319,69009
50458,91697,45495
50459,84074,33682
50460,115468,68537
50461,84969,40847
50464,97094,54796
50465,45664,27069
50466,82892,36364
50467,86428,25961
50468,88137,35746
50469,87677,36723
50470,62328,37026
50471,68333,34632
50472,83843,32255
50473,80916,27653
50475,83013,41038
50476,76573,30140
50477,70516,39565
50478,70895,38429
50479,65377,33292
50480,73649,32858
50482,85484,45370
50483,83639,48470
50484,57951,43723
50501,73025,35889
50510,88617,38374
50511,82009,43006
50514,66416,32251
50515,98429,42743
50516,77895,45762
50517,71975,36999
50518,61061,45884
50519,59265,61838
50520,76917,49743
50521,51718,49743
50522,87059,35277
50523,65817,33002
50524,93572,38826
50525,75963,54970
50527,78554,30569
50528,101975,53508
50529,71463,36015
50530,69369,40270
50531,101259,154229
50532,73171,38767
50533,77741,42033
50535,72230,44801
50536,82527,39724
50538,69600,40758
50539,90001,38803
50540,78660,40667
50541,67535,43616
50542,74656,51059
50543,73882,30168
50544,88393,32157
50545,155900,28300
50546,72265,28817
50548,79941,48012
50551,72026,26700
50554,75706,36801
50556,108235,35709
50557,64992,38894
50558,93205,49048
50559,75553,36847
50560,80141,50694
50561,93348,30485
50562,132275,37491
50563,78622,41397
50565,96305,31930
50566,69386,30971
50567,79897,22568
50568,84411,38630
50569,65445,34106
50570,80195,37995
50571,88270,23504
50573,67794,26100
50574,79840,38703
50575,87195,30712
50576,62709,38954
50577,81047,47228
50578,61276,32847
50579,74205,41456
50581,65548,44481
50582,66216,30179
50583,82595,43244
50585,81946,48344
50586,64485,42598
50588,80967,43012
50590,53602,43501
50591,78666,32823
50593,52600,29920
50594,62818,61163
50595,81617,31743
50597,78645,30944
50598,78462,37089
50599,94836,44978
50601,82705,37894
50602,76524,65604
50603,67981,39726
50604,79783,60881
50605,74551,38979
50606,72101,25965
50607,109244,30985
50609,99702,43233
50611,74638,28302
50612,134893,88387
50613,115183,48799
50616,77905,35110
50619,95336,42072
50620,74290,47944
50621,79182,52490
50622,126002,52365
50624,110468,98009
50625,69700,42281
50626,84420,51688
50627,77209,33908
50628,101229,32583
50629,101494,63679
50630,87386,36265
50632,91463,35718
50633,81519,71922
50634,85113,44180
50635,91184,41004
50636,79529,32222
50638,93276,47875
50641,137436,37768
50642,73280,47455
50643,104312,51510
50644,99407,37120
50645,81301,40910
50647,96338,31922
50648,89138,42714
50650,67483,38206
50651,83292,35888
50652,43858,28719
50653,77857,35213
50654,83344,67422
50655,67593,35823
50658,87926,44098
50659,81281,42079
50660,83512,34494
50662,71158,30611
50664,49566,30611
50665,79836,40955
50666,84084,51373
50667,90073,41094
50668,77028,43209
50669,105219,53383
50670,79189,65605
50671,163890,39138
50672,73242,35984
50673,71138,46343
50674,95686,45265
50675,82949,37072
50676,79420,32426
50677,99468,41245
50680,98633,56024
50681,93499,38758
50682,85824,43024
50701,90272,49425
50702,69479,38461
50703,53974,29933
50707,59598,43631
50801,73159,37115
50830,75240,41691
50833,82115,40973
50835,84908,35647
50836,52719,55870
50837,72221,30827
50839,60914,38388
50840,57501,32897
50841,80638,30547
50842,75000,36681
50843,74114,37421
50845,74524,36543
50846,74462,55639
50847,49777,34004
50848,55499,32255
50849,87019,33037
50851,82207,40122
50853,73895,29741
50854,78402,37614
50857,71759,47197
50858,76343,34751
50859,83086,34664
50860,67225,32200
50861,151677,33343
50862,109988,28071
50863,83048,54446
50864,61030,53735
51001,78855,44180
51002,96696,41147
51003,93753,45059
51004,81266,38377
51005,90230,59062
51006,76720,64925
51007,103452,46544
51008,91979,60404
51009,55374,41314
51010,63884,45191
51011,63323,37400
51012,88010,46845
51014,92992,32690
51016,70148,34140
51018,69791,29967
51019,91400,79192
51020,79064,38540
51022,91788,42116
51023,76319,38515
51024,110096,47842
51025,94105,40696
51026,84605,50988
51027,95251,39723
51028,97516,46507
51029,72116,66320
51030,97184,45982
51031,89265,41413
51033,52211,38723
51034,68689,35453
51035,99107,52178
51036,84082,50593
51037,74068,26629
51038,78796,43194
51039,93664,46756
51040,78168,31446
51041,94392,42482
51044,63937,28317
51046,86898,38518
51047,72407,39292
51048,74828,42401
51049,63168,27499
51050,89523,45313
51051,67518,19815
51052,86056,53937
51053,72428,45629
51054,102248,82634
51055,82254,51233
51056,79434,28117
51058,88788,55104
51060,83862,29796
51061,78841,41372
51062,77336,44805
51063,76760,90904
51101,102379,19058
51103,56811,37564
51104,90804,49262
51105,57306,29900
51106,87839,50108
51108,92669,51416
51109,74146,39996
51111,54848,39996
51201,83156,36957
51230,70759,38864
51231,83934,28311
51232,71948,38771
51234,75163,38823
51235,98523,30166
51237,80255,34669
51238,67627,44397
51239,83064,40848
51240,80377,48716
51241,99984,32658
51242,83225,91359
51243,63787,56579
51244,83276,39814
51245,81987,47701
51246,92576,35096
51247,109725,59496
51248,94285,42172
51249,75172,50704
51250,96247,45337
51301,73186,35616
51331,72795,54089
51333,72298,41623
51334,98096,36776
51338,76047,36720
51341,59157,19229
51342,76298,36001
51343,111999,34902
51345,88825,27829
51346,73535,31646
51347,88114,52596
51350,73570,41274
51351,85147,61639
51354,91231,31164
51355,143907,47586
51357,69825,34935
51358,64819,38941
51360,102274,46692
51363,50525,52141
51364,81375,33693
51365,72453,26083
51366,81271,30186
51401,89184,35350
51430,77266,57297
51431,74846,47522
51433,73757,33888
51436,90658,32472
51439,57871,37263
51440,76098,35092
51441,50322,23385
51442,94241,64549
51443,87480,36229
51444,69492,52676
51445,104957,42300
51446,61531,45926
51447,85313,63736
51448,77097,36550
51449,78964,35993
51450,91675,45081
51451,61702,39757
51453,69208,30449
51454,69070,60181
51455,107591,43044
51458,80512,35277
51459,61112,31729
51461,74891,58701
51462,80141,47268
51463,102357,59463
51465,78435,41075
51466,87044,33198
51467,87081,45852
51501,63577,39450
51503,99374,43487
51510,98902,52125
51520,68193,27152
51521,96079,53960
51523,102475,29087
51525,103981,39958
51526,95640,57296
51527,79699,24195
51528,64597,29124
51529,81047,37924
51530,90330,41507
51531,80610,51686
51532,66942,34057
51533,74424,45588
51534,99549,44879
51535,75506,45452
51536,78357,46213
51537,89226,39071
51540,75948,42282
51541,72667,33921
51542,130840,56331
51543,66647,32606
51544,75388,36690
51545,51682,24079
51546,88021,44015
51548,87492,51517
51549,114345,55076
51550,71785,45413
51551,123713,39978
51552,65529,32066
51553,93320,30213
51554,96403,53778
51555,88518,41239
51556,85052,29735
51557,89325,54957
51558,65623,36719
51559,96952,38132
51560,97128,51318
51561,97355,48648
51562,76766,52548
51563,75320,34949
51564,58821,36723
51565,87804,45345
51566,67201,51879
51570,87768,36384
51571,106986,76392
51572,73940,28189
51573,99253,41450
51575,110219,72204
51576,118159,44681
51577,99165,45134
51578,84364,49506
51579,82100,54571
51601,69350,36611
51630,64747,33247
51631,115714,30939
51632,78799,39932
51636,68156,33776
51637,44777,33739
51638,90556,46200
51639,76072,40468
51640,79141,36266
51645,157665,30310
51646,73754,34229
51647,57410,22588
51648,90943,63550
51649,72835,50485
51650,78571,43333
51652,76864,34049
51653,86728,43751
51654,79852,42876
51656,54410,42876
52001,76009,37409
52002,108374,49421
52003,114537,51397
52030,59753,36300
52031,94983,46776
52032,84060,70162
52033,86425,39021
52035,65987,32308
52037,96610,41858
52038,75486,126819
52039,109481,58621
52040,84149,39538
52041,76732,46129
52042,82543,43994
52043,70721,35040
52044,89753,28375
52045,90712,45693
52046,92774,50199
52047,79187,34243
52048,81632,43188
52049,85281,46851
52050,105932,30202
52052,77995,39385
52053,84503,39109
52054,100259,36066
52057,101680,39703
52060,73161,36729
52064,100186,38514
52065,89893,34407
52066,48816,21839
52068,145058,54461
52069,71579,48133
