zipcode,population_2,density
78558,430,215.4
78559,12819,136.3
78560,4417,119.8
78561,694,253.4
78562,2950,53
78563,102,0.2
78564,42,0.8
78565,61,7.4
78566,24551,68.2
78567,318,88.2
78569,4370,11
78570,33221,170.6
78572,76645,551.4
78573,42523,447.6
78574,63660,473.9
78575,5077,235.4
78576,12748,84.6
78577,79128,1175
78578,10551,71.5
78579,3176,215.3
78580,13429,20.2
78582,44583,30.5
78583,5952,24.7
78584,18128,32.9
78585,0,0
78586,48726,123.4
78588,121,1.3
78589,39881,604.1
78590,622,239.8
78591,274,0.6
78592,618,69
78593,4857,48.9
78594,1446,176.2
78595,7272,92
78596,36852,354.8
78597,2138,93.4
78598,132,8
78599,34580,503.4
78602,32646,64.5
78605,6955,15.6
78606,6890,11
78607,186,3.2
78608,325,2.8
78609,1966,47.8
78610,41681,166.1
78611,12938,18.2
78612,20508,79.9
78613,86066,1199.9
78614,426,3
78615,1674,11.9
78616,8551,27.9
78617,28690,173
78618,264,0.6
78619,6274,60.7
78620,18564,40.8
78621,24919,54.1
78622,326,31
78623,1132,19.5
78624,23084,12
78626,37235,162.3
78628,39391,235
78629,12011,11
78631,3020,3.9
78632,1350,5.6
78633,26507,130.4
78634,38529,263.8
78635,205,4.1
78636,3338,3.6
78638,1978,6.5
78639,7999,70.4
78640,63902,275.4
78641,81311,252.4
78642,18347,63.7
78643,6584,3.6
78644,20119,43.2
78645,14360,170.6
78648,7803,22.7
78650,2539,15.4
78652,5014,172.9
78653,30955,113.5
78654,18833,36.1
78655,3696,49.8
78656,2624,35.6
78657,6810,67.8
78658,72,3.1
78659,2855,9.4
78660,110569,957
78661,336,31.5
78662,2552,14.6
78663,696,2.5
78664,60152,1398.1
78665,59935,961.1
78666,83858,168.3
78669,10730,34.2
78670,169,11.6
78671,703,5.7
78672,825,10.7
78674,169,182.4
78675,209,1.9
78676,15241,35.1
78677,7,0.2
78681,57451,956.6
78701,9560,2447.3
78702,24830,1915.1
78703,22111,1518.4
78704,49854,2196.2
78705,32506,6063
78712,206,139.6
78717,34087,1008.9
78719,1856,36.2
78721,10728,1161
78722,5938,1691.6
78723,36114,1975.4
78724,25936,401.5
78725,9082,198.4
78726,13414,447.1
78727,29991,1490.5
78728,25359,1263.6
78729,30907,1216.1
78730,9455,242.3
78731,26506,1170.2
78732,19653,591.1
78733,9500,327.5
78734,21625,440.9
78735,19152,366.2
78736,9481,164.2
78737,24783,262.6
78738,26806,245.9
78739,19898,663
78741,46147,2287.5
78742,1099,71.8
78744,48524,828.9
78745,62277,1750.5
78746,28017,471.9
78747,20698,359.6
78748,53501,1461.5
78749,35933,1432.8
78750,29559,967.3
78751,15856,2534.7
78752,21178,2450.5
78753,58805,2000.9
78754,29690,757.3
78756,9314,2152.7
78757,25547,1992.2
78758,50717,2155
78759,44978,1218.6
78801,21435,9.7
78802,0,0
78827,919,5.5
78828,97,0.2
78829,1090,0.8
78830,521,1.3
78832,3199,1.2
78833,1346,3.8
78834,7316,5.5
78836,84,0.4
78837,159,0.1
78838,91,0.4
78839,7796,12.3
78840,46970,17.3
78841,0,0
78842,0,0
78843,527,115.4
78850,1181,1.9
78851,45,0
78852,56746,45.4
78860,0,0
78861,13272,10.4
78870,968,2.8
78871,25,0
78872,1014,2.3
78873,1324,1.6
78877,1023,8.3
78879,271,4.8
78880,1159,0.2
78881,1549,2.3
78883,308,1.8
78884,1233,2.4
78885,101,0.5
78886,534,2.8
78931,184,5.2
78932,529,3.5
78933,1357,4
78934,6626,11.6
78935,753,4.6
78938,193,9.5
78940,2164,6.4
78941,3076,7.3
78942,9627,18.3
78943,415,228.5
78944,751,19.1
78945,10570,16.4
78946,955,3.5
78947,4589,8.6
78948,735,4.4
78949,604,2.9
78950,2166,7.3
78951,0,0
78953,930,3.1
78954,1245,6.5
78956,5436,12.4
78957,9685,21.1
78959,1584,4.2
78962,4801,10.8
78963,750,6.8
79001,162,0.1
79002,50,3
79003,241,1.9
79005,1671,3.2
79007,13915,120.9
79008,0,0
79009,1825,5.8
79010,693,1.8
79011,200,0.6
79012,0,0
79013,3043,250.1
79014,3285,1.4
79015,22493,26.4
79016,359,5340.4
79018,361,0.3
79019,1914,1.3
79021,102,5.3
79022,11076,2.2
79024,338,2.5
79025,12,0.3
79027,4667,5.2
79029,15875,20.2
79031,1217,4.6
79032,112,6
79033,25,2.9
79034,478,0.6
79035,5434,3.1
79036,5035,24.5
79039,762,1.3
79040,2232,1.4
79041,2821,3.9
79042,1203,1
79043,1650,3.8
79044,514,1
79045,18634,6.4
79046,692,1.5
79051,0,0
79052,1334,2.2
79053,27,0.7
79054,605,4.1
79056,74,0.7
79057,1316,1.3
79058,0,0
79059,562,0.5
79061,281,0.6
79062,348,1.3
79063,692,3.2
79064,2442,6.5
79065,19538,14.9
79066,16,4.3
79068,3253,3.1
79070,9812,4.4
79072,25831,25.3
79073,16,2.1
79078,126,2.2
79079,2509,1.6
79080,396,0.8
79081,3276,1.8
79082,184,0.7
79083,2118,2.4
79084,1441,1.3
79085,0,0
79086,3023,3.7
79087,732,1.2
79088,5213,3.3
79091,72,0.5
79092,1339,1.6
79093,114,2
79094,12,0
79095,2710,2.6
79096,1988,3
79097,1072,3.2
79098,389,0.8
79101,2335,564.4
79102,9898,1402.4
79103,10758,971.9
79104,6705,852.8
79106,27668,1243.6
79107,39829,783.5
79108,10549,22.2
79109,43167,1616.3
79110,19235,1365.9
79111,2046,70.6
79118,25963,62.9
79119,20387,79.1
79121,5388,1186.7
79124,10847,23.1
79201,6817,3
79220,184,0.6
79223,81,1.9
79225,880,2
79226,2677,1.3
79227,1131,0.6
79229,281,0.5
79230,151,0.8
79231,0,0
79233,98,0.5
79234,80,0.2
79235,3257,2.5
79236,200,0.3
79237,463,0.9
79239,124,0.3
79240,131,5.9
79241,2025,2.1
79243,19,0.1
79244,861,1.5
79245,2304,3.1
79247,35,0.7
79248,1455,0.7
79250,1188,2.8
79251,41,0.3
79252,2768,2
79255,472,1.1
79256,288,0.5
79257,820,0.8
79258,74,1.5
79259,49,0.3
79261,313,0.7
79311,3767,7.6
79312,1235,4.5
79313,1457,3.9
79314,132,3.5
79316,10180,8.4
79322,1802,2.7
79323,7003,14.1
79324,36,0.3
79325,2218,4.8
79326,34,0.6
79329,3086,14.3
79330,73,0.2
79331,11726,5.7
79336,15785,12.6
79339,6694,7.7
79342,332,1.2
79343,1695,5.1
79344,0,0
79345,1166,2.5
79346,2062,1.7
79347,6933,3.9
79350,508,81.6
79351,1268,1.7
79353,24,0.6
79355,1613,1.5
79356,5602,2.6
79357,1944,3.1
79358,1365,4.2
79359,3500,4
79360,16584,7
79363,5827,20.8
79364,7638,14
79366,1107,526.5
79367,638,31.6
79369,65,4
79370,1236,0.9
79371,1600,1.8
79372,1400,34.6
79373,2816,2.2
79376,95,0.2
79377,242,3.1
79378,257,10.1
79379,605,3.2
79380,73,25.4
79381,1425,4.6
79382,9355,70.7
79383,49,63.1
79401,9045,1387.3
79402,0,0
79403,16001,47
79404,9312,126
79406,7341,2972.3
79407,21211,107.9
79410,10570,1689.4
79411,6623,1723.1
79412,15719,1890.6
79413,23265,1918.1
79414,18081,2201.4
79415,17048,97.1
79416,34864,418.7
79423,41950,252.2
79424,49721,461.5
79501,2686,5.1
79502,1208,0.9
79503,128,0.6
79504,3147,3.2
79505,288,0.6
79506,544,1.2
79508,1061,42.5
79510,7673,11.6
79511,1165,1.7
79512,7758,5
79517,139,0.3
79518,64,0.1
79519,67,0.8
79520,2393,4
79521,3412,4
79525,2481,9.7
79526,868,1.8
79527,233,1.5
79528,584,0.7
79529,1164,4.7
79530,476,3.1
79532,852,2.6
79533,457,1
79534,161,0.9
79535,155,0.4
79536,5703,7.4
79537,55,0.3
79538,181,1.2
79539,230,1.9
79540,54,0.2
79541,1077,2.8
79543,1295,3.9
79544,546,2.5
79545,1855,3.1
79546,1639,1.6
79547,757,3.6
79548,135,0.7
79549,15814,7.1
79553,3256,6.8
79556,12687,12.9
79560,138,0.7
79561,626,1.7
79562,4150,14
79563,1149,25
79565,349,2.3
79566,188,0.6
79567,3112,3.7
79601,27033,39.7
79602,26933,85.5
79603,23956,156.3
79605,28611,1005.9
79606,26810,148.8
79607,3888,179.1
79699,121,777.3
79701,30348,970.7
79703,22257,1321.7
79705,40134,195.1
79706,31088,17.4
79707,36167,196.8
79713,853,1.7
79714,18184,9.2
79718,659,0.7
79719,321,6.4
79720,32431,12.7
79721,603,6165.9
79730,180,0.3
79731,4473,3.9
79733,401,531.8
79734,1918,0.6
79735,13267,4.1
79738,213,0.3
79739,1052,0.9
79741,295,1.3
79742,584,2.6
79743,253,1
79744,1531,1.3
79745,6559,4.6
79748,310,2.4
79749,553,3.8
79752,2014,2.8
79754,83,0.1
79755,69,0.1
79756,9477,23.1
79758,2286,17.5
79759,0,0
79761,31566,1167.6
79762,40728,516.3
79763,35900,274.9
79764,25871,183.2
79765,20155,332.1
79766,10755,13.6
79769,0,0
79770,0,0
79772,13843,5.1
79776,0,0
79777,152,0.3
79778,1223,2.2
79780,11,0.3
79781,89,0.1
79782,4782,4.9
79783,228,0.6
79785,87,0.3
79788,825,21.4
79789,1070,12.1
79821,6645,228.5
79830,7948,2.6
79832,0,0
79834,236,0.1
79835,12231,533.2
79836,8042,161.1
79837,175,0.1
79838,5687,71.2
79839,1174,1.4
79842,453,0.2
79843,2461,0.6
79845,3824,8.3
79846,43,0.1
79847,95,0
79848,934,0.5
79849,13183,373.5
79851,1573,1.4
79852,628,0.5
79853,2858,31.7
79854,103,0.1
79855,2134,1.8
79901,8518,1494.8
79902,19984,1181.4
79903,15849,2006.6
79904,32148,1038.6
79905,21953,1290.7
79906,5839,499.9
79907,50696,1427.4
79908,4753,1034
79911,7668,85.8
79912,78470,1281.1
79915,36505,1584.3
79916,4526,144.9
79918,656,33.2
79920,7,19.6
79922,7210,345.5
79924,59420,1852.9
79925,38947,861.2
79927,42140,592.7
79928,76392,140.6
79930,26787,1381.3
79932,28594,804.6
79934,26916,175.8
79935,19073,2124.8
79936,107579,1603.8
79938,91575,90.6
80002,19724,1172.3
80003,36790,2158.6
80004,35608,1922.9
80005,28909,953.5
80007,17132,264.3
80010,43026,3232.4
80011,52248,987.6
80012,51796,2631.5
80013,75525,2090.7
80014,39149,2109.9
80015,71786,1704.1
80016,63013,753.7
80017,40001,1684.7
80018,14513,158.4
80019,4162,57.3
80020,53210,1039.4
80021,35337,825.2
80022,57154,277.3
80023,24889,520.7
80024,52,908.3
80025,37,3.5
80026,32607,559.3
80027,34423,713.5
80030,16805,2462.5
80031,36835,1685.1
80033,27499,1273.3
80045,1455,628.5
80101,459,0.5
80102,6443,8.5
80103,2751,2.9
80104,33991,185.7
80105,1493,1.5
80106,4787,10.7
80107,13981,34.9
80108,31545,345.1
80109,27187,403.9
80110,23787,1440
80111,32122,1138.5
80112,35144,760.3
80113,22548,1134.8
80116,4749,19.9
80117,2549,5.2
80118,6141,18.1
80120,29840,1377.2
80121,17918,959.3
80122,32145,1744.5
80123,46816,1503.5
80124,22071,908.1
80125,11458,112.8
80126,44148,1575.8
80127,44417,258.3
80128,37117,1141
80129,30340,1663.9
80130,26643,1496.2
80131,265,184.5
80132,28325,274.2
80133,2519,327.6
80134,73165,492.6
80135,4041,4.2
80136,5922,10.8
80137,2409,8.5
80138,34259,213.6
80202,16952,5660.6
80203,20972,7410
80204,33853,2384.7
80205,33805,2809.7
80206,25046,3903.2
80207,22776,2243.5
80209,24073,2653.5
80210,38059,2413.4
80211,36330,3107.4
80212,19778,2143.1
80214,26122,2160.3
80215,19288,1364.3
80216,15349,584.9
80218,19013,4638.1
80219,67393,3525.1
80220,37116,2771.4
80221,40741,1731.5
80222,24169,2439.8
80223,20227,1471.7
80224,18995,2236.9
80226,32232,1533.9
80227,35296,1260.3
80228,35091,1182
80229,56484,1743.2
80230,9782,1371
80231,35168,2781.5
80232,22352,2222.2
80233,47810,2019.6
80234,28793,1578.5
80235,8752,995
80236,16416,1973.3
80237,22149,2360.1
80238,27921,1587.2
80239,46465,1736.3
80241,34233,2010.3
80246,12878,2975.1
80247,29066,3853.2
80249,36640,296.8
80260,35291,2860.5
80264,0,0
80266,0,0
80290,281,14418.4
80293,0,0
80294,0,0
80301,25058,337.7
80302,29593,121.7
80303,24810,437.8
80304,25332,1083.6
80305,16153,1071.5
80310,7664,5427.2
80401,42397,333.6
80403,20831,56.7
80419,0,0
80420,803,7.4
80421,8807,32.6
80422,4167,15
80423,138,0.2
80424,10862,33.3
80425,137,1
80426,73,0.4
80427,680,18.2
80428,509,1
80430,148,0.4
80432,285,0.5
80433,8531,49.5
80434,23,0.1
80435,8004,29.7
80436,403,8.9
80438,635,4.4
80439,25255,57.8
80440,2672,3.2
80442,2311,16.2
80443,4379,16.6
80444,1098,11.1
80446,3612,3.8
80447,2271,4.3
80448,0,0
80449,1092,1
80451,984,10.3
80452,3289,9.8
80453,277,202.8
80454,1529,117.2
80455,431,5.2
80456,307,0.5
80457,414,260
80459,2565,1.6
80461,7191,11.7
80463,137,0.5
80465,15679,139.4
80466,3498,11.7
80467,2179,3
80468,403,0.5
80469,354,3.7
80470,4006,15.1
80471,0,0
80473,51,0.5
80474,197,9.2
80475,9,0.1
80476,199,1.3
80478,1479,15.6
80479,0,0
80480,1153,0.3
80481,613,5.4
80482,1260,3.4
80483,594,2.3
80487,18447,8.9
80498,8469,11.1
80501,43615,1334.6
80503,36894,155.3
80504,58675,239.6
80510,462,2.7
80512,1728,1.4
80513,15408,83.3
80514,6097,255.4
80515,646,5.1
80516,33291,317.7
80517,10675,13.9
80520,1874,1228.6
80521,37867,1042.8
80524,37236,117.2
80525,54980,908.8
80526,44566,538.2
80528,23352,488.2
80530,5190,643.2
80532,238,2.6
80534,18424,148
80535,2263,15.4
80536,2137,2.2
80537,43256,136.5
80538,49879,188.5
80540,5124,13
80542,4782,200.7
80543,8167,102
80544,33,228.7
80545,1076,1.5
80546,189,652.6
80547,6289,428.4
80549,13582,28
80550,38494,283.5
80601,40346,594.7
80602,39215,492.6
80603,15116,78.8
80610,3559,7.6
80611,844,0.8
80612,268,0.4
80615,8931,32.6
80620,20828,1358.5
80621,13534,41.3
80622,207,7.1
80623,1171,675.1
80624,928,4.9
80631,55089,205.3
80634,60350,608.1
80640,13344,396
80642,5140,20
80643,3745,6.7
80644,2686,6.5
80645,5132,21.4
80646,0,0
80648,1306,3.3
80649,429,0.9
80650,1843,12.6
80651,4145,16.8
80652,207,0.5
80653,802,2.3
80654,2961,4.9
80701,16547,10.4
80705,1017,1184.3
80720,2485,1
80721,477,2.1
80722,485,2.8
80723,6838,9.9
80726,389,1
80727,532,0.8
80728,1128,1.2
80729,429,0.3
80731,1328,1.4
80732,16,3.5
80733,580,9.5
80734,2956,2.4
80735,316,0.4
80736,530,1.5
80737,1699,2.6
80740,71,0.2
80741,1020,1.8
80742,251,0.2
80743,1194,1.1
80744,461,1.5
80745,68,0.2
80746,45,11.1
80747,454,0.8
80749,294,0.6
80750,230,0.7
80751,17718,14.4
80754,151,0.3
80755,103,0.4
80757,187,0.2
80758,3412,1.9
80759,4845,3
80801,90,0.2
80802,162,0.2
80804,300,0.4
80805,394,1.1
80807,4376,2.3
80808,6550,6.5
80809,947,7.4
80810,1116,0.8
80812,288,0.7
80813,1528,5.2
80814,3554,13.5
80815,770,0.6
80816,6614,14
80817,31450,105.5
80818,471,0.6
80819,831,54.2
80820,709,1.1
80821,1270,0.6
80822,223,0.8
80823,215,0.3
80824,380,1.1
80825,375,0.3
80826,1595,2514.3
80827,611,0.8
80828,1878,1.7
80829,5620,107.9
80830,101,0.2
80831,30879,63.2
80832,851,1.1
80833,921,0.7
80834,295,0.4
80835,755,2.1
80836,1110,1
80840,6170,101.2
80860,439,2.4
80861,216,0.3
80862,34,0.1
80863,13165,29.3
80864,1305,2.1
80902,11756,250.4
80903,16844,1209.5
80904,21162,731.7
80905,16717,1261.9
80906,38046,322.3
80907,28549,1119.8
80908,20622,84.1
80909,37821,1841.6
80910,31827,2011.2
80911,36496,1268.3
80913,5667,91.6
80914,384,224.1
80915,22382,1099.9
80916,41087,862.7
80917,31614,2174.4
80918,48404,1559.6
80919,27788,392
80920,38988,1212.4
80921,22725,179
80922,29623,1962.6
80923,32050,1771.6
80924,13607,897.9
80925,14084,189.4
80926,2029,10
80927,5231,449.4
80928,831,1.1
80929,39,0.6
80930,1691,19
80938,565,41
80939,0,0
80951,5357,706.9
81001,30678,369.7
81003,14889,470.6
81004,26641,63.9
81005,32106,62.4
81006,11361,39
81007,32991,93.3
81008,11239,42.5
81019,1943,57.3
81020,984,1
81021,8,0
81022,1452,1.5
81023,1356,3.4
81024,244,1.8
81025,783,0.6
81027,136,0.1
81029,363,0.2
81030,131,137.7
81033,306,191.9
81036,1074,0.6
81039,1602,1.1
81040,201,0.2
81041,618,0.5
81043,56,61.6
81044,148,0.2
81045,94,0.1
81046,0,0
81047,1617,1
81049,165,0.1
81050,9925,7.5
81052,9073,5.2
81054,5138,2.1
81055,1663,2.6
81057,322,2.6
81058,1242,9.8
81059,34,0
81062,1641,2.7
81063,3260,3.2
81064,250,0.2
81067,5444,9.7
81069,2215,2.9
81071,244,0.2
81073,1726,1
81076,745,1
81077,617,107.4
81081,157,0.2
81082,11818,5.9
81084,67,0.1
81087,169,2.2
81089,4759,2
81090,949,0.6
81091,969,0.9
81092,803,1.6
81101,15110,15.8
81120,2204,1
81121,362,31.2
81122,8896,7.1
81123,820,2.2
81124,164,21.7
81125,3573,5.3
81126,387,15
81128,45,0.1
81129,7,1
81130,745,0.3
81131,1042,1.1
81132,3338,1.8
81133,1072,1
81136,328,1.5
81137,5662,8.5
81138,37,0.7
81140,1969,2.7
81141,1049,15.7
81143,769,0.8
81144,6881,9.2
81146,1039,1.4
81147,12599,3.6
81148,313,517.8
81149,939,0.5
81151,1777,2.3
81152,1089,0.9
81154,1105,1.1
81155,239,0.3
81201,9054,8.7
81210,283,0.2
81211,8156,6.6
81212,31899,18.3
81220,139,0.2
81221,414,139.4
81222,425,5.1
81223,1822,1.8
81224,3468,5.1
81225,1052,14.1
81226,9266,27.6
81227,0,0
81228,0,0
81230,10676,2.4
81232,45,21.3
81233,1006,6.7
81235,800,0.6
81236,1096,2.6
81237,115,0.8
81239,161,1.4
81240,3749,10.4
81241,196,1.8
81242,1146,21.6
81243,65,0.1
81244,513,103.1
81248,184,0.2
81251,226,0.6
81252,3931,2.5
81253,405,1.7
81301,29385,15
81303,9587,25.5
81320,503,1.3
81321,15050,13.8
81323,4854,2.5
81324,1506,1.4
81325,109,0.1
81326,2783,2.6
81327,357,4.5
81328,3750,2.9
81330,116,0.7
81331,117,0.2
81332,377,4.5
81334,1633,3
81335,55,4.8
81401,23497,45.3
81403,11254,8.6
81410,1769,20
81411,35,0.1
81413,5802,14.6
81415,1687,2.3
81416,14258,9.6
81418,1505,8.2
81419,3064,5.6
81422,483,0.8
81423,1675,1.1
81424,1034,1.2
81425,5497,9.7
81426,198,7.8
81427,1247,6.4
81428,3522,7.2
81429,115,0.2
81430,714,1.3
81431,425,1.2
81432,3010,3.9
81433,649,1.1
81434,153,0.1
81435,5508,11.1
81501,23803,1059.5
81503,15941,279.6
81504,31094,446
81505,12009,64.3
81506,11504,185.6
81507,15911,54.8
81520,14023,263.5
81521,15859,33.7
81522,104,0.1
81523,668,0.9
81524,2577,7.2
81525,1406,3.5
81526,5065,27
81527,1678,0.8
81601,16485,17.3
81610,290,0.5
81611,10497,13.3
81612,91,0.7
81615,3089,47.1
81620,11131,79.5
81621,6122,9.1
81623,16520,14.7
81624,1458,1
81625,12740,3.3
81630,1156,0.4
81631,8271,14.5
81632,10493,35
81633,0,0
81635,7084,8.3
81637,9307,4.6
81638,67,0.1
81639,2696,2.2
81640,123,0
81641,3903,0.8
81642,12,0
81643,368,0.9
81645,1098,4.1
81646,192,1.1
81647,6605,9
81648,2530,0.9
81649,281,0.8
81650,14323,5.4
81652,6038,22.1
81653,0,0
81654,1458,5.4
81655,307,1.9
81656,299,1.9
81657,5164,17.1
82001,37286,261.2
82005,641,95.6
82007,22436,44.7
82009,34509,10.4
82050,298,0.9
82051,12,0
82052,77,1.3
82053,1112,2
82054,938,2
82055,344,2.3
82058,16,0
82059,279,1.3
82060,528,4.9
82061,0,0
82063,81,0.1
82070,19405,7.4
82072,16874,34.5
82073,38,1.4
82081,77,0.3
82082,1819,2.2
82083,326,0.5
82084,78,0.2
82190,1057,0.1
82201,6793,1.6
82210,271,0.4
82212,729,0.8
82213,315,0.3
82214,1157,5.9
82215,217,1.4
82217,52,0.2
82218,16,6.1
82219,24,0.1
82221,506,0.6
82222,159,0.2
82223,786,2.5
82224,2,0
82225,1878,0.7
82227,259,0.4
82229,0,0
82240,9853,5.7
82242,72,0.3
82243,199,1.5
82244,440,0.5
82301,8513,3.5
82310,24,0.2
82321,602,1.4
82322,169,12.4
82323,355,9
82324,197,0.5
82325,726,0.6
82327,794,1
82329,383,0.5
82331,2389,1.8
82332,34,0.1
82334,602,1.4
82335,0,0
82336,243,0.2
82401,6990,4.8
82410,2080,5.2
82411,580,1.7
82412,525,15.2
82414,16038,2.3
82420,774,5.6
82421,258,1.3
82422,0,0
82423,233,7.3
82426,3239,4.5
82428,143,0.5
82430,48,4.9
82431,3221,2.6
82432,262,0.7
82433,1162,0.6
82434,61,0.5
82435,11800,5.9
82440,225,136.6
82441,179,0.2
82442,923,0.6
82443,4617,1.7
82450,133,1.5
82501,18853,10.5
82510,1092,6.6
82512,300,0.2
82513,1380,0.4
82514,1629,3.9
82515,436,19.2
82516,353,0.5
82520,13329,3.4
82523,918,0.7
82601,27638,22.3
82604,27155,10
82609,18207,107.8
82620,243,0.2
82630,0,0
82633,9478,1.4
82635,94,5.2
82636,3999,11.6
82637,4229,2.6
82638,110,0.6
82639,749,0.3
82640,129,2
82642,42,0
82643,193,5.2
82644,1590,755.5
82646,27,0.2
82648,87,0.2
82649,1075,0.7
82701,5307,1.1
82710,253,0.4
82711,10,0
82712,348,1.7
82714,0,0
82716,17450,5.7
82718,25335,6.1
82720,723,0.5
82721,3247,1.8
82723,145,0.4
82725,168,0.3
82727,1618,1.4
82729,2527,1.8
82730,1607,1
82731,220,0.2
82732,1894,9.5
82801,25342,18.6
82831,263,0.2
82832,1250,3.6
82833,180,0.6
82834,7458,1.7
82835,385,0.3
82836,1050,1
82837,24,0.6
82838,548,1.4
82839,1477,5.1
82842,435,18.6
82844,32,0.4
82845,55,0.2
82901,28180,10.1
82922,309,0.4
82923,442,0.2
82925,387,0.2
82929,42,5.2
82930,14816,6
82932,705,1.7
82933,573,2.9
82934,127,6.9
82935,12403,35.7
82936,10,0
82937,3302,14.4
82938,227,0.6
82939,1294,6.4
82941,5048,2.9
82942,66,2.6
82943,147,1.5
82944,597,1.9
82945,150,0.8
83001,17984,14.4
83011,335,0.4
83012,115,0.3
83013,240,0.1
83014,2648,4.8
83025,773,21.5
83101,3037,2.2
83110,4973,12.7
83111,606,15.6
83112,851,5.8
83113,2370,1
83114,806,0.9
83115,274,0.3
83116,784,105.3
83118,620,2.6
83119,205,6
83120,400,1.1
83121,0,0
83122,914,47.5
83123,597,5
83124,112,1.3
83126,612,20.6
83127,3677,6.1
83128,1283,1.3
83201,38683,436.7
83202,22609,52.3
83203,13,11.5
83204,19125,26.4
83209,926,533.7
83210,4298,6.2
83211,6165,3.2
83212,379,0.7
83213,1320,0.8
83214,679,2.4
83215,48,233.5
83217,894,1.2
83218,441,376.8
83220,69,2.3
83221,28184,15
83223,201,25
83226,1979,0.4
83227,41,0.1
83228,1095,6.1
83232,399,18.7
83233,218,2.8
83234,1362,1.9
83235,363,2.5
83236,2195,3.9
83237,1287,21.4
83238,80,0.3
83239,649,3.5
83241,2377,4.7
83243,16,0
83244,398,0.2
83245,2417,9.5
83246,897,2.5
83250,1982,9
83251,1464,0.5
83252,4482,2.3
83253,41,0
83254,3772,2.6
83255,1023,1.9
83261,740,12.1
83262,932,1.7
83263,9666,9
83271,287,0.4
83272,225,0.7
83274,9965,39
83276,3817,2.1
83277,176,8.1
83278,337,0.1
83281,22,0.2
83283,251,1.7
83285,21,0
83286,1338,7.1
83287,242,3.4
83301,60434,78.9
83302,268,0.3
83311,827,3.5
83312,116,0.5
83313,4127,6.2
83314,982,2.9
83316,10552,13.9
83318,18821,28.6
83320,1538,1.4
83321,423,0.9
83322,77,0.3
83323,1549,2.9
83324,688,3.1
83325,700,7.4
83327,901,0.4
83328,5827,33.4
83330,6549,17.1
83332,2541,11.1
83333,11220,8.3
83334,2633,11.5
83335,1841,6.3
83336,6083,66.7
83337,22,0
83338,21402,29.9
83340,5359,3.7
83341,8215,37.2
83342,1352,0.4
83344,1294,2.8
83346,1441,1.8
83347,3296,5.6
83348,282,4
83349,1257,5.7
83350,12333,18.1
83352,3264,5.8
83353,1267,55
83354,10,195.8
83355,5393,17.9
83401,46215,90.4
83402,27238,61.5
83404,25349,391.7
83406,19297,232.7
83414,442,0.5
83420,2353,2.2
83421,381,12.6
83422,3553,10.9
83423,756,0.5
83424,106,1
83425,621,2
83427,2479,11.5
83428,567,0.9
83429,763,0.6
83431,998,30.7
83433,50,12.4
83434,1812,16.1
83435,599,1.3
83436,797,3.1
83438,305,2202.9
83440,47535,101
83442,23609,70.4
83443,940,1.8
83444,1031,2.5
83445,7704,9.9
83446,26,0.3
83448,3206,42.9
83449,216,0.4
83450,1118,3.4
83451,1000,23.3
83452,2093,4.7
83454,259,617.5
83455,5738,23.9
83460,44,59.1
83462,376,1.3
83463,40,0.1
83464,294,0.1
83465,88,0.2
83466,129,0.2
83467,6724,3.1
83468,158,0.5
83469,22,0
83501,36308,57.4
83520,249,8.7
83522,2629,2.3
83523,851,1.5
83524,934,3
83525,247,0.2
83526,312,3.1
83530,5511,5.5
83533,244,2.8
83535,1067,7.8
83536,4562,8.6
83537,1050,2.3
83539,2176,0.4
83540,2690,9.8
83541,1026,3.9
83542,152,0.7
83543,726,2.1
83544,6395,10.2
83545,385,3.4
83546,481,4.6
83547,340,4
83548,124,1.9
83549,604,0.4
83552,800,2.7
83553,1010,3.6
83554,261,0.5
83555,366,0.8
83602,7,0.1
83604,468,0.2
83605,38420,602.3
83607,34024,57.1
83610,1044,0.8
83611,2452,0.4
83612,2068,1.6
83615,1342,7.1
83616,32605,113.1
83617,16551,28.5
83619,7940,96.8
83622,2083,2.9
83623,1453,2.3
83624,1554,2.3
83626,1227,71.8
83627,493,2.2
83628,4875,29.8
83629,2091,4.2
83631,1144,2.6
83632,493,1.5
83633,655,1.7
83634,34507,85.3
83636,579,89.7
83637,267,0.2
83638,7463,4.3
83639,3177,5
83641,3998,6.8
83642,51088,475.6
83643,104,11.5
83644,14345,120.8
83645,810,0.8
83646,71501,1012
83647,22508,5.8
